x,y
6.825749778574688,153.53289703335284
-4.564063157619931,146.9278713229585
6.869432887535351,144.09559938243288
10.61476490170229,131.94481565098934
4.436152594267182,125.08285945411271
3.4642088737628356,137.37421917058953
5.955115171160109,142.644502785401
5.025772382870376,144.34801914196578
16.05555458274736,137.50509066538194
11.752883101051687,125.73791062983769
9.659997638600665,123.62920301178701
20.11432315257597,114.81839146575426
19.017194893190062,104.46677723281128
16.281570223159882,105.72778359216251
18.903580418539654,107.00692255237168
20.796528576454513,107.15561716296492
21.178135800261174,98.16623908579585
12.147152524954677,92.71955178768508
13.674534536174225,97.09225292919919
15.442215743859734,92.93530599988513
19.4735197404074,88.61564000807456
24.895161938959944,95.60623148205782
36.093207503441626,91.31764081144217
36.30864067157195,95.04369172840478
34.65401673010448,93.07942777645682
29.20543677169902,86.2245043799682
37.10557911425971,78.68157026661225
37.78600039931552,67.92919158267308
49.19508988800385,73.18531401717823
49.50551672167752,72.94557242770715
51.12847687693983,76.2266737135714
48.75470187123547,74.85124672286861
55.493629617181384,75.61958949999676
45.09467543894961,67.25299564402677
43.29719732062613,64.13362873293215
37.27761485728949,50.55422367037818
53.57470298803663,52.56473383096057
56.738580435181426,52.43596878109822
59.192383855887506,54.64159679643835
57.679828901257586,51.73883645755442
61.347526358641424,42.54257239880389
70.75991659289525,38.13443228605864
77.58662364383575,37.22935966674783
86.69424511051466,30.44127457594298
81.0206361650565,25.088006700361998
83.49463231883077,32.33699283792907
93.89941838384408,18.453856310340505
96.38376059955688,2.4024836550418094
101.8256502129623,10.691145746288058
102.403923684021,11.75993195194681
104.27221662747209,7.925735026150551
108.57636955182666,6.653417650104533
115.18163857996633,5.686927737805737
112.22552827610512,-1.8923981992607999
105.38729963082875,6.156333794033251
107.5957560059849,7.498760199753129
121.23815113319299,3.8932760084131153
120.6349357517973,3.0635201959234073
123.58384087720664,12.402737784229021
134.00045268645434,13.950716675687165
142.64022509701527,11.234265249660812
144.90958797275366,8.475273301555188
139.43268408005045,14.077007252999287
145.08358136694284,13.130412713617318
148.04401639756003,4.7987080961154955
146.28859941655088,7.294793240493728
147.5426792442228,6.603463234786334
150.9768108800376,3.9184303547977093
150.08372738629097,-3.004270345300217
153.9430772850755,2.369133632816646
149.91771545637855,3.6254702149690234
156.79380762118936,-0.2569078069682931
168.54957938017284,-0.41961993652403784
170.74439512226596,0.5659757641003851
164.73359518209986,7.581565832856467
164.52463875040456,7.125685294911612
173.08602501793555,15.296220148721229
172.3831269203107,12.666906144018608
184.40840816898944,15.56422989876497
190.7035311645309,10.968384315566663
191.07978817483928,12.066469368790761
189.89836079983613,5.966683791297667
191.38334451182024,16.310429365118686
196.42665563116105,24.964098129390937
201.63954271802936,21.22839769389817
211.629531499099,23.46551087780858
